run_id,vantage_id,context_scope,context_post_uri,actor_did,other_did,following,followed_by,blocking,blocked_by,blocking_by_list_uri,blocked_by_list_uri,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:nuyq2iwc77fopozis5i3vgyv,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:nuyq2iwc77fopozis5i3vgyv""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:nvjkuf6abg4prvh4vvwm5sgk,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:nvjkuf6abg4prvh4vvwm5sgk""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:nvzfznrtipoicascmxkhm6vm,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:nvzfznrtipoicascmxkhm6vm""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:nzmnuu7z3a3pod4lambkzj6y,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:nzmnuu7z3a3pod4lambkzj6y""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:pdabmqhdu5scf3gt2gudbumo,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:pdabmqhdu5scf3gt2gudbumo""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:pvgirncye422cpmije6pys5v,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:pvgirncye422cpmije6pys5v""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:qccf7yqoc5hs2jwas6bbw5vb,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:qccf7yqoc5hs2jwas6bbw5vb""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:raqntpdywtm3kbxdlz2h76yu,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:raqntpdywtm3kbxdlz2h76yu""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ritbmyxog27u745enbcmn6al,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ritbmyxog27u745enbcmn6al""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:rm5y733trqvfx4jnngptkjy5,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:rm5y733trqvfx4jnngptkjy5""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:rteesqpvadca4mw67zdczmog,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:rteesqpvadca4mw67zdczmog""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:rxgtwlecy6dh5spt2ezk2uhz,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:rxgtwlecy6dh5spt2ezk2uhz""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:s3aaok2tzbiadjqv6n6amqhg,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:s3aaok2tzbiadjqv6n6amqhg""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:svb63qynt6a6ooowexdl4z3f,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:svb63qynt6a6ooowexdl4z3f""}",2026-04-03T08:23:47Z
